,Abdomen Fast,Abdomen RIP,C3,C4,E1,E2,EDA,EKG,F,1-F,2-F,F3,F4,Flow Limitation,Heart Rate,Inductance Abdom,Inductance Thora,K,M2,M1M2,C3-M2,F3-M2,E1-M2,Nasal Pressure,O1,O1-M2,O2,O2-M1,Pleth,PTT,Pulse,PWA,Resp Rate,Right Leg,RIP Phase,SpO2 B-B,SpO2,Class
341,7.289093237710135e-06,5.841111406118873e-06,-1.6647887083238468e-06,-9.220397039750248e-07,-1.2122615518425454e-05,3.092760387579105e-06,-0.029697049734625267,-0.014170884954306854,2.774838406958014e-06,-4.528404496325132e-05,-2.6879501396200032e-05,8.671651773861245e-06,3.7668497138931474e-06,0.3417488039779253,71.20022075059128,1.957440634775311e-06,1.878841697820503e-06,0.27032920337871363,6.209024521248455e-06,4.926535947712418e-07,-6.119496353093305e-06,4.014081849393353e-06,-1.2285794572874981e-05,-0.00024314940437130292,7.82898391699087e-06,3.2360078431369133e-06,1.1471110994125225e-05,1.5536798029043826e-05,2769.575579814007,0.2462580689468528,70.48813068504532,2679.906389766278,17.12963881550886,-0.005381968279087531,22.548354342310724,96.73243305104144,96.97768520637827,NREM
342,4.789528953994095e-07,-9.97065669743898e-07,-7.780564965285777e-06,-4.92753379110404e-06,-1.433040018310845e-05,2.7586265506980484e-06,-0.029473409160346895,-0.014672452413679708,2.778333028152796e-06,2.3557578210116595e-05,1.1125361470970182e-05,1.9146966475928838e-05,3.161277393758868e-06,0.36522772337468534,70.81281129406676,1.9566457821520304e-06,1.877506960657155e-06,0.2689437728281376,5.363003723201609e-06,5.132195010299839e-07,-1.1404369606571089e-05,1.53566046692606e-05,-1.364810395208711e-05,-0.00017206978785595507,-6.938345006485596e-07,-4.471568627451323e-06,-8.441289692531218e-07,2.300663482618253e-06,2782.2130346362824,0.2540640511152141,70.98757881708673,6522.58620686147,14.201957158865339,-0.00532578779110401,83.17000787131559,96.43218636352074,96.63322499427787,NREM
343,3.0777309224078776e-06,1.5337193052058744e-06,-8.516571694514433e-06,-1.3306733424887514e-05,2.9438092011900173e-06,2.7533659113450315e-06,-0.029538117255959923,-0.013341569462577245,2.7765177386128552e-06,2.089370687418923e-05,8.921772182803554e-06,8.859469916838278e-06,-1.1336253910126286e-06,0.37008658679972534,69.92210863330027,1.95667345184507e-06,1.8767060451158413e-06,0.2609745173031205,6.760988799878194e-06,4.922507565931689e-07,-1.3533637081965916e-05,3.652788921950003e-06,2.222871183336714e-06,-0.0016104605188826326,-2.9200338597696397e-06,-8.098172549019951e-06,-1.0067128496223441e-05,-5.50625554029571e-06,2759.5430669887996,0.24883092272534268,69.63225418139587,4077.115657485818,18.417049941817147,-0.005284503800361149,114.68462142549782,95.42161525224009,95.39983520256354,NREM
344,3.3467349202716156e-06,1.8808924086366107e-06,-3.37769283588927e-06,-5.164345799954274e-06,3.862984298466285e-06,2.971649149309478e-06,-0.02966055136513314,-0.01350849298807507,2.773287479972434e-06,-1.2729741461305802e-05,3.168323018235002e-06,7.735342793926396e-07,6.06644409857309e-06,0.32168973933155315,73.35589582060477,1.9567900714630858e-06,1.8770286411840999e-06,0.25075573901347376,9.518014007782369e-06,5.070499732967116e-07,-1.1141669115739216e-05,-7.208921538109505e-06,3.868021286331178e-07,-4.479301027034163e-06,-7.018771114671601e-06,-1.4968878431372894e-05,4.276637308308486e-06,1.160434473690985e-05,2746.430993582732,0.24086310294305843,73.26517636886145,2449.85139218229,17.73695625997996,-0.005294794820045287,69.30821782187634,95.53263311377296,95.63317921721219,NREM
345,-1.2776129676254372e-06,-2.7448040283817766e-06,-9.731130128938787e-06,2.9219176363775034e-05,-1.9131217029068623e-05,3.1929123064011086e-06,-0.029735590641947057,-0.01481390172896162,2.7765731288623403e-06,9.590836835278708e-06,2.6344917158770596e-05,2.4900342870221506e-06,-2.917584069581333e-06,0.22274267437349005,73.66484850425981,1.9564711782508074e-06,1.8813447063909869e-06,0.24415435942302588,1.1718383260853247e-05,4.919740596627757e-07,-1.971424675364263e-05,-7.68823253223478e-06,-2.479825649907218e-05,0.0002627456240384525,2.409027100022837e-06,-7.70103921568662e-06,3.570559462882424e-05,4.5317373579004394e-05,2783.5432267202414,0.22506376589166432,72.83180997431398,3270.431440502526,12.222175678922916,-0.005267464304264916,44.07561623565015,96.6211947814145,96.577666895552,NREM
346,7.66060566618347e-06,6.131294870425477e-06,-4.268122636759033e-06,3.6049069352254017e-06,1.971487296864084e-06,3.062844663157041e-06,-0.029881552632516975,-0.014474424413962,2.7762433051040432e-06,9.911758236056933e-06,1.8443755046921964e-05,-2.893730663004553e-06,3.789340474555389e-06,0.4023391670527199,70.59744724060934,1.956964227766333e-06,1.8742484473945222e-06,0.24330677529979403,6.9202100404366745e-06,5.153110042979578e-07,-9.438812535286027e-06,-8.28293420309768e-06,1.091772233666053e-06,-0.00038703028901309743,1.1989184084840109e-05,6.69765882352907e-06,3.945982818341293e-06,8.654451043972236e-06,2747.329408760372,0.24340859314662394,71.17612810796608,3436.326271661449,20.31248652389634,-0.005242721318277785,105.2516241785814,94.85496299687189,95.22204928664074,NREM
347,4.7121918822003997e-07,-9.210981816332198e-07,2.525926497291471e-06,9.859640650034282e-06,1.816948720530996e-05,2.596495643549197e-06,-0.030100047502972974,-0.013330730813740744,2.792150377660692e-06,3.14431474274472e-08,8.784271610594487e-07,1.914943031967646e-05,5.65878254367876e-06,0.31729851398448666,67.83827809597925,1.9570362096589607e-06,1.873984730805422e-06,0.2419180701381552,7.835705287251353e-06,5.028808016072837e-07,-3.5449283207441785e-06,1.2868385961699757e-05,1.6369084911370082e-05,0.00013251497717036673,3.653834210727041e-06,-2.58329803921603e-06,9.853597573815465e-06,1.551430216423876e-05,2766.7366886566106,0.23931352402716105,68.18834854996906,1825.0801369242854,21.1847039547747,-0.005215012223163214,84.01449426504921,96.18795724082975,95.83318837262533,NREM
348,-1.4327054652730039e-06,-2.910388097962916e-06,1.9165580071716887e-06,6.726332188906178e-07,-1.4238181918059238e-05,3.035209658960809e-06,-0.03011899164775057,-0.01250739454779888,2.7778068207826877e-06,-1.0403315520968573e-05,-1.9175228793773845e-05,1.8036771801327484e-05,6.595029831387616e-06,0.3312169417697414,71.93786700572213,1.9564698354568804e-06,1.8736448818697387e-06,0.24038393173467615,8.70767145799981e-06,5.032771292693471e-07,-5.028076455328751e-06,1.089904995803759e-05,-1.6896401785306003e-05,0.00020344702354762082,5.9486715953306875e-06,-1.149780392157205e-06,4.763645990691945e-06,1.128884223443026e-05,2782.2512561328535,0.24624406241108146,70.33232725515629,3425.4608531827735,14.799981344671803,-0.005155008255207161,54.361705873807885,96.38759611064488,96.99990844586863,NREM
349,1.547527326365053e-06,4.2340835685772405e-08,-1.2937772823682053e-05,-4.577251789120368e-06,-1.7172912245365254e-05,2.8466090791179773e-06,-0.029137506895318032,-0.012043968090554661,2.774216525520615e-06,-3.6373408733246995e-05,-4.62942412298767e-05,7.331853498130719e-06,8.229547844662966e-06,0.19611367344268968,73.61843566455583,1.956855135932453e-06,1.8778392411179777e-06,0.23854258755107957,9.899437872892616e-06,4.95165840136314e-07,-2.111148821494829e-05,-1.0199436636912565e-06,-2.1021741463849273e-05,-0.00035751626139426783,-1.6142133211261671e-06,-9.926023529412108e-06,1.0032709025711401e-05,1.7777471557184003e-05,2777.6239349490925,0.24348116027424194,72.4877325941185,4006.84715729508,12.182536811806415,-0.0050815792816307,14.908792044098572,94.9880216678111,95.4553933012894,NREM
350,5.4901848020141955e-06,4.019312692963052e-06,-1.567863251697571e-05,-6.058504661631241e-06,1.286238553444706e-05,2.9450795910581617e-06,-0.029486109685430185,-0.011470800964888988,2.794597619592484e-06,1.7898165153478954e-06,-2.3134464240481712e-05,-2.4686861448081228e-05,-6.619018844892235e-06,0.28701121057307805,71.62764273741766,1.955948424505989e-06,1.875829648279545e-06,0.23589231315834286,9.973106599527238e-06,4.952667531344573e-07,-2.393704101879356e-05,-3.31697326161594e-05,8.92828571755507e-06,4.062797118374369e-05,-6.59773525597061e-07,-9.045450980392501e-06,4.08460732433046e-06,1.1884649083187921e-05,2769.9859358815884,0.2512567290574706,72.29843595025561,5730.8563769995635,14.11269768601409,-0.0050707315276315645,49.164782017140965,95.84361198002763,96.15542534523539,NREM
351,2.241723954121213e-06,7.945180641387598e-07,-5.398394308384883e-06,-1.1020103303578294e-05,7.717878873883994e-06,3.1112725108720016e-06,-0.02941649601883981,-0.011589781308003352,2.7758077363240022e-06,-1.0611064418505438e-06,-1.123456672007277e-05,-3.6921410528725165e-05,-1.8323321889068833e-06,0.34017084105734846,70.86986305867094,1.9562396073345033e-06,1.875718481218687e-06,0.23367482756792557,1.0080342992294462e-05,5.036409043513644e-07,-1.3732030144197295e-05,-4.5521843427176414e-05,3.6784397268630754e-06,-0.0012498728864495817,-5.723122255283487e-06,-1.4232917647059169e-05,-1.391401937895832e-06,6.4885502479599285e-06,2741.1135853784644,0.2520307595927401,70.98722480777872,6083.749988454002,14.696853395308157,-0.005056692401236,24.833155127438268,95.49930062816307,95.48872816052493,NREM
352,5.075295160346938e-07,-1.0402566364029351e-06,-7.694097367818773e-06,-1.4334870527199716e-06,-3.5045051956971407e-06,2.8267984435797154e-06,-0.02906353305263855,-0.011302637843801018,2.7517381551841533e-06,-2.186771811500352e-06,-1.2760774044403282e-05,-5.725056864271004e-05,1.4805885709924076e-06,0.3853183940339259,71.83338513369446,1.9552884209455506e-06,1.8760463263904784e-06,0.22934818862317846,1.073920758373415e-05,5.053727016098268e-07,-1.670289399557442e-05,-6.654447510490588e-05,-8.196954960454137e-06,0.00043793597297922207,1.4106691309986976e-05,4.983262745097695e-06,8.697438895246764e-06,1.726166779583511e-05,2763.0010623873573,0.2532358511500182,71.66505429668626,8839.76782238498,12.76125182047415,-0.0050839886564431405,16.58000351756059,95.77698091774538,95.97763942931259,NREM
353,-6.95094509803921e-06,-8.305519452709746e-06,-8.442040421149055e-06,9.470303395132318e-06,-8.737233417258139e-06,3.2279221942472975e-06,-0.028594466933058678,-0.011122349602822915,2.7947184710459065e-06,9.18488888888875e-06,-4.52096333256991e-06,1.0496977096208083e-05,-2.8283213855193795e-06,0.37387388482693723,82.2531736126243,1.955315358205539e-06,1.8868397446657004e-06,0.22561395045090413,1.5306198123140573e-05,5.115715266651407e-07,-2.2019559685663687e-05,-3.260544274052134e-06,-1.7991481788357803e-05,-0.0018471630203856465,0.00011618906500343325,0.00010252730196078399,0.00014231105271992058,0.00015546171756822136,2743.5429605011723,0.23444118394908234,73.02081161042021,8327.33480999974,13.983242702679588,-0.005096067221535585,47.83460608321253,94.02156608428065,94.99981689173727,NREM
354,1.0578344775056589e-05,9.042646484067042e-06,-2.571083665217111e-06,0.00023538669576562136,-1.3299063401236166e-05,3.016181460288344e-06,-0.02865027138668905,-0.010615646676005182,2.7780334172578537e-06,-4.0222584349330014e-05,-2.168503602655023e-05,1.1959201770046487e-05,1.2154000579842639e-05,0.2875937243516695,72.13097832781466,1.95326967269398e-06,1.8805570967167672e-06,0.22559126448560315,-1.3554197695887426e-05,5.00723379364716e-07,1.2752230802879329e-05,2.7087552239261363e-05,6.287641817349076e-06,0.0007008813640399783,-0.0005488484097199971,-0.0005340730666666671,-0.001456466866895552,-0.0014728656444240984,2801.8618239888765,0.24844945641794802,74.19924959521207,4983.633125098544,13.357358272225426,-0.0051044302274611715,50.13671041652042,95.13204988004715,95.94430457007707,NREM
355,3.4495682180005646e-06,1.9803999084458737e-06,-1.6321261310750493e-06,0.00011127201532005793,-1.395894731059758e-05,2.9448798199434902e-06,-0.02885871663957682,-0.010426629182047755,2.7836102082855493e-06,-2.0381334025075794e-05,1.419966552224475e-06,-1.5506046921492384e-05,2.8868970046539824e-05,0.34770747249276474,66.5310890763714,1.955360402838178e-06,1.8764846875715266e-06,0.22617016170730145,-5.0735560540166705e-06,5.002269525190102e-07,5.205759217721271e-06,-8.911309361410033e-06,-2.8474002034540593e-06,-0.001452880206421098,9.567107324330504e-05,0.00010246693725490164,-6.035269774929431e-05,-6.768917559573683e-05,2756.2631585632766,0.250797181960947,67.01028424166898,4943.480359502552,13.400156334590065,-0.005104156142875328,21.127906987716482,95.3437094682231,95.26649576562143,NREM
356,-7.460625823351342e-07,-2.2230721090511386e-06,-1.700996414135021e-08,5.276138649576557e-05,2.017081803616204e-06,2.476300022888481e-06,-0.0288662802441647,-0.010515380059594105,2.776978484779026e-06,-2.4105876351059364e-05,-4.853661509116795e-06,-9.289651026169737e-07,1.533888786144789e-05,0.31977678072724497,65.69743818020905,1.9544738740113426e-06,1.8756025940337227e-06,0.22464655607342643,-3.0603332570355524e-07,4.936342412451361e-07,2.0506695506222664e-06,9.177296101318903e-07,8.357196866813737e-06,0.0011032067505306576,5.982143086900125e-05,6.181099215686241e-05,-4.4016115190356345e-05,-4.656083521273537e-05,2780.7257564015817,0.25672959935674744,64.41071522426523,6880.653281045748,12.788969242152744,-0.0051673095140256035,1.3819950253045443,95.83250680298059,95.94430457007707,NREM
357,2.0059802726278627e-06,5.038297703517259e-07,4.3221026932122445e-08,4.78049486076142e-05,-7.573029617761686e-06,3.031430655374939e-06,-0.02854445102335139,-0.01013740757229724,2.7740050354771267e-06,-1.367318530047571e-05,8.544386495766093e-06,1.950107742427705e-05,9.90302165255188e-06,0.3163983036712189,67.40030195656264,1.9546818849978383e-06,1.8768274255486891e-06,0.22720436490223545,2.5790921187154574e-06,5.069238320490323e-07,-7.732833091727535e-07,1.8497005905241373e-05,-4.111366155489869e-06,-0.00028503472856702543,5.059297093156323e-05,4.969879607843104e-05,-5.893001110856799e-05,-5.862347550672586e-05,2784.2438141518933,0.25275832994055425,68.87709332587336,7844.024777803206,12.494312029097937,-0.00516697975600826,5.26952551649246,94.89941761399763,94.8998123140307,NREM
358,2.452216812898964e-06,1.0047701940438994e-06,1.4190613412679732e-06,3.886257755397873e-05,9.669620508125247e-06,2.777255207141171e-06,-0.028440247620792964,-0.009875821652468142,2.7868505378804225e-06,-5.051998616515484e-06,1.4825490730144669e-05,1.9871652841992776e-05,1.1618886976424621e-05,0.37148692953851625,69.32412475883116,1.9540870679789425e-06,1.87643427176318e-06,0.23051958789398036,9.61498954757267e-07,5.094580504056356e-07,2.22591503522337e-06,2.0485216220340173e-05,1.4740209320718776e-05,-0.0010256154665925078,6.944358973067821e-05,7.018639607843105e-05,-3.493413742275125e-05,-3.624011671117132e-05,2773.8345465747716,0.25640229541953324,67.8660427422158,8136.426171867445,13.334906989766484,-0.005184973409068964,4.374227116197452,94.91033629188813,95.12204470893418,NREM
359,3.88657759721269e-06,2.4127583123521827e-06,1.3886961318378983e-06,2.3905780788891375e-05,1.0298959029524367e-06,2.669212329289641e-06,-0.028414917997304247,-0.009958166216670476,2.776802243076119e-06,-3.9516402939918535e-07,1.3147539131762123e-05,1.0340589608606036e-05,4.893568108644044e-06,0.31360986786134637,67.7039139846901,1.954669148800895e-06,1.8760276900384017e-06,0.23467608209897003,1.0882817578395897e-06,4.888661020828565e-07,2.07131398998037e-06,1.0810067231250377e-05,5.977254721395258e-06,0.00022887827734584539,5.678892199588001e-05,5.739536470588201e-05,-1.7243106706340176e-05,-1.835774548968662e-05,2743.618563461423,0.255927704004598,68.04381441638482,7089.752041301082,13.468347588435288,-0.005191070934589678,1.5134653702093028,94.84385781982483,94.79980773632411,NREM
360,-6.970000073751933e-06,-8.441187701228349e-06,-6.868060456244806e-06,3.0574257129777935e-05,7.12580145571067e-05,3.023106858930291e-06,-0.028500071855161367,-0.0096964240452964,2.775014648660921e-06,0.0004730269814094248,0.00047837083404287826,2.7053491004806542e-05,1.5668902113374344e-05,0.3356458044546171,81.06284322229851,1.953490460568144e-06,1.8863963785254699e-06,0.24050711787661558,-3.4348705119399184e-06,4.991339996439562e-07,-1.6541041199354515e-06,3.2076858503089855e-05,8.070078303451038e-05,0.00047259036040833116,-0.00010381987908751054,-9.886788627451018e-05,9.942695490958975e-06,4.324784290837778e-06,2771.6067793460647,0.13563060892270287,77.86552732636505,5438.800917982753,15.247608061178912,-0.005159009890160493,43.900383477887125,95.65482397022797,95.55539787899598,NREM
361,5.661359390656397e-06,4.146884972406606e-06,2.4576512306401104e-05,3.1064328969253015e-05,-4.59048166628521e-05,2.7360357671472744e-06,-0.028480849792660416,-0.009578417670145719,2.783119249256023e-06,5.530056204063972e-05,5.474257557030641e-05,8.978749919890083e-06,-2.298559578851187e-06,0.3632870393774319,63.628400410976326,1.952954970626383e-06,1.8702661682052848e-06,0.25664794587612727,4.3289932402535665e-06,5.070686910302382e-07,2.2073014534218813e-05,6.202295521476973e-06,-4.417685288014082e-05,0.0004213097374206149,0.0001659399468680857,0.00016338642745098009,-3.5983566796368864e-06,-1.479629167619533e-06,2782.168092876578,1.5884428168154417e-05,68.22156642337004,5285.533944711473,11.71499544642832,-0.005106711125123999,2.188944621398235,95.93240253299766,96.16653696498055,NREM
362,4.804004679433385e-06,3.364642343785768e-06,-5.5550981002518244e-06,2.8412134355687747e-05,-2.370684367132251e-06,2.6438580453192437e-06,-0.028542997299875385,-0.009423421345914392,2.7787786678872884e-06,1.5471362213575307e-05,1.826717495994554e-05,-3.607729274433561e-06,-6.100343846799611e-06,0.389035466866865,64.10189614826685,1.9532740672922866e-06,1.868879468986038e-06,0.27114157699330127,-1.227080613412413e-06,4.945644312199587e-07,-2.57974916965443e-06,-8.421122606241943e-07,4.891341995370995e-06,-0.0006375551934509295,8.187752703135724e-05,8.482117254901927e-05,-1.1738680003051855e-05,-1.5171658559038875e-05,2737.726992775699,1.5884428168154417e-05,63.0883921229538,8053.771449556211,13.040323019259937,-0.005091400074947248,6.020810788281071,95.2550375965345,95.36650034332801,NREM
363,-1.9517145774522475e-06,-3.4442546222120447e-06,1.5543062272068307e-05,4.193665705348236e-06,1.6752769237811674e-05,2.60210588235289e-06,-0.028371169737148094,-0.009409749335728993,2.7837436484320356e-06,-1.5833155209685753e-06,8.720915724422537e-06,7.105346349278961e-06,-2.3035149462121397e-06,0.34078949603112835,66.82092560413011,1.9525714605427126e-06,1.8667763688614222e-06,0.2720911129248798,-3.3034363622489125e-06,4.971621271076524e-07,2.0654767355866284e-05,1.1964805111772235e-05,2.6082107494722486e-05,0.0008740303260704456,4.432272166018153e-05,4.9308854901960444e-05,-2.9558030365453625e-05,-3.5102087469799026e-05,2784.613008607782,1.5884428168154417e-05,65.99972533760587,7665.918193738712,13.372086127970702,-0.005130667830955489,28.680402226036982,94.97732339801462,94.99981689173727,NREM
364,5.44594444444445e-06,3.9886489763739515e-06,-6.1741388418402885e-06,1.3027877347981943e-05,-1.5251018905928315e-05,3.0702694895856663e-06,-0.028175545158627708,-0.009331936066330962,2.786586175326062e-06,-1.725777777777914e-06,6.297652399481664e-06,2.135991435111004e-05,9.963014633401808e-06,0.3678859947765316,69.62591418229444,1.952842501462323e-06,1.8677350016530609e-06,0.26566463807583734,1.5618416113553834e-07,4.892827751074489e-07,-4.583059759415626e-06,2.2779839185168133e-05,-9.365061102210452e-06,-0.001408805925176979,3.4011069443808604e-05,3.552643137254868e-05,-1.7180262043183083e-05,-1.9229533635969775e-05,2768.8258504581922,1.5884428168154417e-05,69.42126463382587,9888.767936115559,12.560248633165994,-0.005132802264667754,14.358099756771193,94.67702584708763,94.67757991912721,NREM
365,4.758911980875417e-07,-1.004712901503009e-06,-8.467759365225206e-07,1.5223311955443602e-05,5.474337743190479e-06,2.9421329671167567e-06,-0.028004839044459707,-0.009178887678027003,2.7707798123139314e-06,-5.824359706010873e-07,1.1147637415122163e-05,-8.76648535896854e-06,4.303615106431486e-06,0.3456474711214873,72.05820129971261,1.9525149411256068e-06,1.866865929147275e-06,0.2624180806397802,1.401037766079461e-06,5.158253350626891e-07,-4.920544340169843e-07,-8.642135942626176e-06,1.0108549879198977e-05,0.0005456621737879502,2.5105123323414914e-05,2.53599058823526e-05,-9.041303822385036e-06,-9.883689313597508e-06,2771.4664938531555,1.5884428168154417e-05,71.52059883183712,7818.678414485895,13.877037345580025,-0.005108996305358478,8.154548851199104,95.24393241948746,95.22204928664074,NREM
366,2.1220326237888207e-06,5.849203428193632e-07,3.583381597619542e-06,1.1791194262607715e-05,-1.1318502723735593e-05,2.5881884946974385e-06,-0.028055160879102772,-0.008802409997177074,2.790659876401823e-06,7.026211154344871e-06,-8.646569924463128e-07,-1.2010700083925132e-06,-7.3706489662014585e-06,0.35987382375992466,66.20391034607461,1.9522991175199004e-06,1.8667841407899085e-06,0.26040530887910285,-8.971979705498205e-07,5.048583708450955e-07,6.254599959309737e-06,1.2407645227739902e-06,-4.382340461840165e-06,8.175084966597971e-05,2.6342988387884283e-05,2.8893039215685938e-05,-1.2836753643091989e-06,-4.387386477962606e-06,2758.949583750835,1.5884428168154417e-05,68.15450132668718,5468.201847562368,13.280796615823604,-0.005114704116858696,10.607532800386561,94.87698685180945,94.82203097581447,NREM
367,2.0915628926019224e-06,6.653004145367658e-07,3.9080611886772923e-07,1.0643509208819665e-05,-1.0815345754177341e-05,2.6992778820477093e-06,-0.028041878334315002,-0.008663689875547413,2.766358663309582e-06,-5.942633463035155e-06,2.4011591668578757e-06,3.262482597085474e-06,-3.5246760357063034e-06,0.32842434481320415,66.0282197336792,1.9523694717835254e-06,1.8667616388189517e-06,0.2582635106907759,1.0790866102085527e-06,4.919195340911981e-07,1.0746262633203162e-06,3.7293585717554513e-06,-5.854631158923149e-06,0.0010309465729105563,4.2447703273060144e-05,4.305145882352908e-05,-4.179524147402202e-06,-5.284926118358323e-06,2757.0053276230665,1.5884428168154417e-05,65.87749379042582,7886.229672693976,13.315374422855573,-0.005116905358688761,7.453617820146996,95.41051007519307,95.49983978027011,NREM
368,2.438735996032659e-06,9.230065156023553e-07,8.000653894865287e-06,1.6431794018463364e-05,1.569947063401218e-05,3.025304341191678e-06,-0.028248544880628675,-0.008428125046341644,2.772975280384428e-06,5.150792909639802e-07,1.7504608682388177e-06,4.2081324635690335e-06,1.7741445334552139e-06,0.3835442026577147,68.73911104778617,1.9524096335291574e-06,1.8665334045421024e-06,0.26009540238883044,1.0949593347093167e-07,5.179087001856514e-07,9.680441448590272e-06,5.649203128099389e-06,2.161912595050947e-05,-0.0006991657261052364,8.717665720607258e-06,1.022779999999966e-05,-1.2556110109102056e-05,-1.4699885849799537e-05,2787.4888612124123,1.5884428168154417e-05,65.99972533760587,3088.5121989776408,16.393724546227002,-0.005081071368632556,32.63760467577121,95.09951425446961,95.08870984969866,NREM
369,5.660840538134844e-06,4.1153985707382884e-06,6.339373952849571e-06,1.6754407721065025e-05,-2.1801790615701718e-05,3.3130746318760456e-06,-0.02808495011257089,-0.00857176709163805,2.7685088120850455e-06,-1.25365208819716e-05,-4.071647028305013e-06,1.5426279407949896e-05,9.309632928969062e-06,0.3719508272599374,67.78177735138985,1.9540740062561987e-06,1.8693179929299866e-06,0.2649540812340887,-3.564587624930564e-07,4.946612751455964e-07,8.482599465934694e-06,1.735237543297465e-05,-1.540069227130585e-05,-0.00028865019695033196,-0.00013237471273365382,-0.00013052655294117684,-1.8722511696040335e-05,-2.1292882108796003e-05,2761.016064664342,1.5884428168154417e-05,66.3886438968151,2749.538991989009,12.419244520680552,-0.005067620667582227,16.263412673075454,96.86569517560591,96.88879224841688,NREM
370,1.1859291879657214e-06,-2.0061302611835423e-07,2.366548943312728e-05,1.0060826810101421e-05,2.0124904737926117e-05,3.002480491340454e-06,-0.028088675900439977,-0.007902609433508807,2.7898693064773547e-06,-2.6693584781668964e-05,-4.39215819333176e-05,2.1930261692220307e-07,-1.3426229648281462e-06,0.3735336058895755,80.97243355372447,1.953785834541339e-06,1.880804699778744e-06,0.27314449116191347,-3.866521858546202e-07,4.88744843722184e-07,2.5863669072506247e-05,2.1520666819255887e-06,2.6539899203987255e-05,-2.5975351142748292e-05,-0.00016163320683604184,-0.00015976291764705918,5.7908256198977596e-05,5.539197184201907e-05,2766.474178377964,1.5884428168154417e-05,70.92187075608453,4943.735647007956,15.790714984302536,-0.0050597904135703765,39.18942382090994,96.08795978400008,96.24431830319678,NREM
371,8.545333353678702e-06,7.049579695328201e-06,3.1201123826962173e-06,1.726026147859917e-05,6.588362188143556e-06,2.738349782558887e-06,-0.028418559266366578,-0.007810702274753943,2.7843907072555653e-06,3.976322351923772e-06,-1.1925409185930709e-05,-2.5779091783017216e-06,3.8353130693520635e-06,0.3599595246794334,65.21635532117699,1.9545859362681517e-06,1.8785057145037003e-06,0.28884773659858093,6.350850263218394e-06,4.982990259657689e-07,-1.459246417944149e-06,-7.394983642328626e-06,6.2755228071509605e-06,-0.0007981852887664101,-0.0002762272121461814,-0.000281242235294118,-9.185152501716645e-05,-8.776800249484925e-05,2738.8971585937943,1.5884428168154417e-05,68.45485855734425,5464.050626993206,12.57328824817395,-0.0051039385882353135,1.2549192323186082,95.72125157888489,95.82207675288015,NREM
372,1.5052338343378909e-06,3.826480506600021e-08,8.226644968337478e-06,1.514416929884789e-05,1.2259899107347038e-05,3.0232067444876267e-06,-0.028561134207187006,-0.007917140827191572,2.784627374685183e-06,1.883039377431893e-05,-1.7815477378495326e-06,1.9250814160372265e-05,1.4198400152590029e-05,0.3154239875437552,63.34661725266396,1.95447586785687e-06,1.8762186923018236e-06,0.2992180247279164,-1.0571622796952002e-07,5.069645227740901e-07,1.0122026006460114e-05,2.0924982314793518e-05,1.839706863508006e-05,-0.0006078690006709902,-9.175748276493482e-05,-9.016935686274545e-05,-3.295450556191354e-05,-3.531749271381621e-05,2778.507229534683,1.5884428168154417e-05,63.466198723328496,3952.290988733751,14.285639211666844,-0.005113864732814546,77.2972385507998,95.73256020955725,95.84429999237051,NREM
373,3.9599835431448895e-06,2.455967976399384e-06,-7.634715403982655e-06,2.3492970428015514e-05,1.324598892194992e-05,2.60470290684362e-06,-0.028931691668828363,-0.00793869312362859,2.780314488441191e-06,-3.45547565931704e-06,-4.7629133134961335e-06,9.10667002365143e-06,1.5482553871976615e-05,0.3542614655073879,63.38268787055262,1.9555813941659672e-06,1.8744466519162789e-06,0.28529252175069814,2.436782421607042e-06,4.958958317438518e-07,-8.329741641870295e-06,8.22439380483701e-06,1.6842337460898322e-05,0.00019213331296040267,-6.257098950179298e-05,-6.35008941176474e-05,-2.6222135759517862e-05,-2.60151724193171e-05,2791.4248353263292,1.5884428168154417e-05,62.59946593423362,2666.9577160295985,15.448804120530811,-0.0051309479111416485,14.505317246051728,96.46553580359941,96.4443274586099,NREM
374,8.906039419139946e-07,-5.719992472215818e-07,1.0700778515296657e-06,1.7896981963836063e-05,-2.369026871137745e-06,3.0563354543373257e-06,-0.029217824951644163,-0.00781522315278858,2.7846978713663454e-06,-4.284776826632215e-06,-1.8398313725485477e-06,1.4358569390402022e-05,1.8739630945296218e-05,0.3556907960094606,63.82308002080312,1.9544304570077056e-06,1.8713835762060987e-06,0.2716791195907531,4.016882505531662e-06,5.127971313038834e-07,-1.179023959207086e-06,1.1901989044022176e-05,-3.462939625141053e-07,-0.0005496033911468174,3.238982696269164e-05,3.0033215686274168e-05,-5.349117433432567e-06,-3.5601364080254232e-06,2769.919993299592,1.5884428168154417e-05,63.51064655866671,4882.742137788963,14.949028709664965,-0.00519670679888611,26.069214407771927,96.17685206378272,96.24431830319678,NREM
